epoch,step,vehicle_id,speed_kmh,accel_ms2,prox_m,wave_m,ai_score,category
1,340,npc_10,107.78,0.275,426.69,0.0,26.91,Conservative
1,340,npc_11,107.68,0.249,599.73,1.568,66.76,Normal
1,340,npc_12,107.73,-0.18,233.28,0.0,26.51,Conservative
1,340,npc_13,107.03,0.633,364.73,0.0,27.99,Conservative
1,340,npc_14,99.8,-0.517,448.55,1.568,64.2,Normal
1,340,npc_2,102.43,-0.349,392.22,0.0,24.71,Conservative
1,340,npc_3,99.72,-0.523,432.63,1.568,64.19,Normal
1,340,npc_4,89.73,0.508,38.41,1.353,60.32,Normal
1,340,npc_5,104.89,-0.777,402.84,0.0,27.56,Conservative
1,340,npc_6,95.27,-0.351,442.72,0.0,21.57,Conservative
1,340,npc_7,101.13,0.552,591.16,0.0,24.94,Conservative
1,340,npc_8,92.25,-0.744,88.82,1.149,52.52,Normal
1,340,npc_9,107.76,-0.59,346.57,0.0,28.16,Conservative
1,344,npc_0,101.17,0.184,22.02,0.0,48.54,Normal
1,344,npc_1,107.57,-0.258,272.3,0.798,48.03,Normal
1,344,npc_10,107.72,-0.175,429.93,0.0,26.48,Conservative
1,344,npc_11,107.84,0.457,602.93,1.586,67.67,Normal
1,344,npc_12,107.86,0.366,236.53,0.0,27.32,Conservative
1,344,npc_13,106.9,-0.379,367.88,0.0,26.91,Conservative
1,344,npc_14,99.72,-0.216,450.88,1.542,62.96,Normal
1,344,npc_2,102.27,-0.432,394.78,0.0,24.97,Conservative
1,344,npc_3,99.98,0.729,434.93,1.542,65.13,Normal
1,344,npc_4,89.7,-0.096,37.68,1.415,60.86,Normal
1,344,npc_5,104.75,-0.375,405.73,0.0,25.88,Conservative
1,344,npc_6,95.66,1.076,444.54,0.0,24.64,Conservative
1,344,npc_7,101.02,-0.318,593.58,0.0,23.95,Conservative
1,344,npc_8,92.42,0.466,90.33,1.168,52.0,Normal
1,344,npc_9,107.75,-0.011,349.76,0.0,25.85,Conservative
1,348,npc_0,101.09,-0.221,23.16,0.0,46.65,Normal
1,348,npc_1,107.83,0.714,275.49,0.574,44.01,Normal
1,348,npc_10,107.94,0.607,433.05,0.0,28.32,Conservative
1,348,npc_11,107.64,-0.555,606.09,1.596,67.97,Normal
1,348,npc_12,107.79,-0.194,239.64,0.0,26.59,Conservative
1,348,npc_13,106.95,0.156,370.88,0.0,26.05,Conservative
1,348,npc_14,99.99,0.741,453.15,1.508,65.18,Normal
1,348,npc_2,102.3,0.08,397.36,0.0,23.58,Conservative
1,348,npc_3,99.78,-0.567,437.22,1.508,64.39,Normal
1,348,npc_4,89.36,-0.94,36.12,1.466,66.77,Normal
1,348,npc_5,104.28,-1.319,408.49,0.0,29.44,Conservative
1,348,npc_6,95.3,-1.012,446.34,0.0,24.23,Conservative
1,348,npc_7,100.84,-0.483,596.01,0.0,24.53,Conservative
1,348,npc_8,92.32,-0.263,91.73,1.149,50.63,Normal
1,348,npc_9,107.55,-0.552,352.92,0.0,27.91,Conservative
1,352,npc_0,101.27,0.496,26.49,0.0,42.46,Normal
1,352,npc_1,107.66,-0.466,278.63,0.0,27.62,Conservative
1,352,npc_10,107.97,0.098,436.28,0.0,26.3,Conservative
1,352,npc_11,107.84,0.536,609.28,1.6,67.98,Normal
1,352,npc_12,107.65,-0.384,242.87,0.0,27.29,Conservative
1,352,npc_13,106.78,-0.499,374.03,0.0,27.33,Conservative
1,352,npc_14,100.08,0.257,455.48,1.466,62.39,Normal
1,352,npc_2,102.03,-0.756,399.89,0.0,26.16,Conservative
1,352,npc_3,99.75,-0.088,439.52,1.466,61.57,Normal
1,352,npc_4,89.41,0.145,35.41,1.508,65.15,Normal
1,352,npc_5,104.15,-0.341,411.29,0.0,25.47,Conservative
1,352,npc_6,95.59,0.819,448.14,0.0,23.58,Conservative
1,352,npc_7,101.21,1.016,598.44,0.0,26.83,Conservative
1,352,npc_8,92.4,0.226,93.26,1.088,48.89,Normal
1,352,npc_9,107.67,0.309,356.12,0.0,27.0,Conservative
1,356,npc_0,101.27,-0.006,28.78,0.0,37.23,Normal
1,356,npc_1,107.62,-0.099,281.8,0.0,26.14,Conservative
1,356,npc_10,107.79,-0.518,439.45,0.0,27.89,Conservative
1,356,npc_11,107.96,0.343,612.45,1.596,67.27,Normal
1,356,npc_12,107.84,0.516,246.05,0.0,27.91,Conservative
1,356,npc_13,106.77,-0.003,377.08,0.0,25.35,Conservative
1,356,npc_14,99.93,-0.412,457.78,1.415,61.58,Normal
1,356,npc_2,102.01,-0.042,402.43,0.0,23.29,Conservative
1,356,npc_3,100.08,0.932,441.83,1.415,63.72,Normal
1,356,npc_4,89.71,0.822,34.28,1.542,69.08,Normal
1,356,npc_5,104.27,0.306,414.06,0.0,25.38,Conservative
1,356,npc_6,95.65,0.168,449.96,0.0,21.01,Conservative
1,356,npc_7,101.22,0.015,600.86,0.0,22.83,Conservative
1,356,npc_8,92.16,-0.669,94.71,1.193,53.35,Normal
1,356,npc_9,107.88,0.604,359.29,0.0,28.28,Conservative
1,360,npc_0,101.07,-0.549,31.07,0.0,36.36,Normal
1,360,npc_1,107.89,0.746,284.98,0.0,28.85,Conservative
1,360,npc_10,107.58,-0.564,442.63,0.0,27.97,Conservative
1,360,npc_11,107.69,-0.745,615.63,1.586,68.75,Normal
1,360,npc_12,107.57,-0.737,249.23,0.0,28.66,Conservative
1,360,npc_13,106.84,0.19,380.16,0.0,26.13,Conservative
1,360,npc_14,100.05,0.329,460.07,1.353,59.65,Normal
1,360,npc_2,101.74,-0.774,404.95,0.0,26.1,Conservative
1,360,npc_3,99.79,-0.798,444.12,1.353,61.41,Normal
1,360,npc_4,89.43,-0.768,33.15,1.568,69.93,Normal
1,360,npc_5,103.42,-2.353,416.77,0.0,33.18,Conservative
1,360,npc_6,95.51,-0.398,451.77,0.0,21.87,Conservative
1,360,npc_7,100.86,-0.975,603.28,0.0,26.51,Conservative
1,360,npc_8,92.45,0.806,96.17,1.28,56.35,Normal
1,360,npc_9,107.73,-0.429,362.46,0.0,27.51,Conservative
1,364,npc_0,101.31,0.674,33.4,0.0,34.32,Conservative
1,364,npc_1,107.76,-0.366,288.16,0.0,27.27,Conservative
1,364,npc_10,107.58,-0.01,445.79,0.0,25.76,Conservative
1,364,npc_11,107.87,0.493,618.81,1.568,67.83,Normal
1,364,npc_12,107.88,0.857,252.41,0.0,29.29,Conservative
1,364,npc_13,106.65,-0.522,383.21,0.0,27.37,Conservative
1,364,npc_14,100.06,0.043,462.37,1.28,56.56,Normal
1,364,npc_2,101.56,-0.497,407.44,0.0,24.91,Conservative
1,364,npc_3,99.98,0.519,446.41,1.28,58.42,Normal
1,364,npc_4,89.33,-0.271,32.04,1.586,69.14,Normal
1,364,npc_5,103.64,0.609,419.47,0.0,26.3,Conservative
1,364,npc_6,95.49,-0.055,453.57,0.0,20.48,Conservative
1,364,npc_7,100.9,0.106,605.71,0.0,23.05,Conservative
1,364,npc_8,92.16,-0.808,97.63,1.353,58.2,Normal
1,364,npc_9,107.81,0.229,365.63,0.0,26.74,Conservative
1,368,npc_0,100.94,-1.019,36.52,0.0,32.54,Conservative
1,368,npc_1,107.84,0.211,292.13,0.0,26.69,Conservative
1,368,npc_10,107.87,0.808,449.77,0.0,29.09,Conservative
1,368,npc_11,107.73,-0.37,622.78,1.542,67.27,Normal
1,368,npc_12,107.88,0.008,256.37,0.0,25.9,Conservative
1,368,npc_13,106.98,0.894,387.09,0.0,29.01,Conservative
1,368,npc_14,100.04,-0.074,465.48,1.193,54.34,Normal
1,368,npc_2,101.23,-0.916,410.69,0.0,26.43,Conservative
1,368,npc_3,100.04,0.172,449.52,1.193,54.73,Normal
1,368,npc_4,89.52,0.519,30.13,1.596,72.52,Aggressive
1,368,npc_5,103.6,-0.109,422.98,0.0,24.29,Conservative
1,368,npc_6,95.31,-0.509,456.18,0.0,22.22,Conservative
1,368,npc_7,101.27,1.016,608.94,0.0,26.85,Conservative
1,368,npc_8,92.24,0.2,99.88,1.415,57.44,Normal
1,368,npc_9,107.7,-0.306,369.6,0.0,27.0,Conservative
1,372,npc_0,101.16,0.599,39.0,0.0,29.0,Conservative
1,372,npc_1,107.8,-0.101,296.14,0.0,26.23,Conservative
1,372,npc_10,107.69,-0.494,453.68,0.0,27.75,Conservative
1,372,npc_11,107.96,0.625,626.75,1.508,68.4,Normal
1,372,npc_12,107.6,-0.79,260.3,0.0,28.89,Conservative
1,372,npc_13,106.83,-0.417,390.89,0.0,27.03,Conservative
1,372,npc_14,99.69,-0.975,468.55,1.088,54.99,Normal
1,372,npc_2,100.89,-0.939,413.92,0.0,26.37,Conservative
1,372,npc_3,100.08,0.107,452.62,1.088,51.7,Normal
1,372,npc_4,89.58,0.163,27.69,1.6,74.41,Aggressive
1,372,npc_5,103.34,-0.711,426.43,0.0,26.58,Conservative
1,372,npc_6,95.54,0.645,458.8,0.0,22.87,Conservative
1,372,npc_7,101.01,-0.71,612.18,0.0,25.51,Conservative
1,372,npc_8,92.47,0.663,102.1,1.466,60.76,Normal
1,372,npc_9,107.84,0.399,373.57,0.0,27.44,Conservative
1,376,npc_0,101.24,0.222,41.41,0.0,26.02,Conservative
1,376,npc_1,107.75,-0.14,299.32,0.0,26.36,Conservative
1,376,npc_10,107.58,-0.316,456.84,0.0,26.98,Conservative
1,376,npc_11,107.88,-0.22,629.93,1.466,65.85,Normal
1,376,npc_12,107.9,0.831,263.48,0.0,29.19,Conservative
1,376,npc_13,106.77,-0.151,393.96,0.0,25.94,Conservative
1,376,npc_14,99.9,0.583,470.83,0.96,50.11,Normal
1,376,npc_2,100.5,-1.076,416.32,0.0,26.75,Conservative
1,376,npc_3,99.83,-0.701,454.9,0.96,50.55,Normal
1,376,npc_4,89.38,-0.545,26.56,1.596,77.52,Aggressive
1,376,npc_5,103.04,-0.849,429.05,0.0,26.99,Conservative
1,376,npc_6,95.51,-0.085,460.61,0.0,20.61,Conservative
1,376,npc_7,100.98,-0.103,614.6,0.0,23.07,Conservative
1,376,npc_8,92.3,-0.487,103.55,1.508,60.88,Normal
1,376,npc_9,107.9,0.164,376.75,0.0,26.53,Conservative
1,380,npc_0,101.28,0.125,44.61,0.0,24.23,Conservative
1,380,npc_1,107.83,0.229,303.29,0.0,26.76,Conservative
1,380,npc_10,107.82,0.683,460.83,0.0,28.57,Conservative
1,380,npc_11,107.84,-0.112,633.91,1.415,64.03,Normal
1,380,npc_12,107.74,-0.45,267.45,0.0,27.59,Conservative
1,380,npc_13,106.99,0.596,397.83,0.0,27.82,Conservative
1,380,npc_14,99.91,0.053,473.93,0.798,43.68,Normal
1,380,npc_2,100.44,-0.177,419.49,0.0,23.12,Conservative
1,380,npc_3,99.82,-0.035,458.0,0.798,43.57,Normal
1,380,npc_4,89.43,0.125,24.62,1.586,78.88,Aggressive
1,380,npc_5,102.74,-0.815,432.47,0.0,26.72,Conservative
1,380,npc_6,95.62,0.295,463.23,0.0,21.5,Conservative
1,380,npc_7,101.01,0.094,617.81,0.0,23.05,Conservative
1,380,npc_8,92.22,-0.215,105.79,1.542,59.76,Normal
1,380,npc_9,107.68,-0.612,380.71,0.0,28.22,Conservative
1,384,npc_0,101.09,-0.537,47.82,0.0,25.01,Conservative
1,384,npc_1,107.82,-0.042,307.25,0.0,26.0,Conservative
1,384,npc_10,107.76,-0.185,464.82,0.0,26.54,Conservative
1,384,npc_12,107.69,-0.117,271.42,0.0,26.24,Conservative
1,384,npc_13,106.62,-1.011,401.7,0.0,29.31,Conservative
1,384,npc_14,99.93,0.05,477.03,0.574,37.71,Normal
1,384,npc_2,100.1,-0.936,422.61,0.0,26.01,Conservative
1,384,npc_3,100.06,0.665,461.1,0.574,40.22,Normal
1,384,npc_4,89.66,0.63,22.69,1.568,84.25,Aggressive
1,384,npc_5,102.9,0.444,435.89,0.0,25.31,Conservative
1,384,npc_6,95.67,0.165,465.83,0.0,21.0,Conservative
1,384,npc_7,101.12,0.293,621.05,0.0,23.89,Conservative
1,384,npc_8,92.54,0.885,108.05,1.568,62.57,Normal
1,384,npc_9,107.81,0.348,384.68,0.0,27.22,Conservative
1,388,npc_0,101.23,0.398,51.03,0.0,24.37,Conservative
1,388,npc_1,107.72,-0.262,311.22,0.0,26.83,Conservative
1,388,npc_10,107.91,0.413,468.78,0.0,27.53,Conservative
1,388,npc_12,107.65,-0.113,275.39,0.0,26.2,Conservative
1,388,npc_13,106.66,0.097,405.57,0.0,25.67,Conservative
1,388,npc_14,99.89,-0.127,480.12,0.0,22.68,Conservative
1,388,npc_2,99.86,-0.682,425.72,0.0,24.88,Conservative
1,388,npc_3,99.65,-1.129,464.19,0.0,26.58,Conservative
1,388,npc_4,89.34,-0.867,20.78,1.542,88.53,Aggressive
1,388,npc_5,102.48,-1.164,439.27,0.0,28.0,Conservative
1,388,npc_6,95.28,-1.105,468.44,0.0,24.59,Conservative
1,388,npc_8,92.23,-0.848,110.31,1.586,62.3,Normal
1,388,npc_9,107.86,0.141,388.66,0.0,26.42,Conservative
1,392,npc_0,101.06,-0.496,54.25,0.0,24.68,Conservative
1,392,npc_1,107.93,0.566,315.2,0.0,28.15,Conservative
1,392,npc_10,107.6,-0.844,472.75,0.0,29.11,Conservative
1,392,npc_12,107.83,0.494,279.37,0.0,27.81,Conservative
1,392,npc_13,106.99,0.91,409.44,0.0,29.07,Conservative
1,392,npc_14,100.01,0.337,483.22,0.0,23.58,Conservative
1,392,npc_2,99.69,-0.456,428.78,0.0,23.91,Conservative
1,392,npc_3,99.88,0.64,467.28,0.0,24.73,Conservative
1,392,npc_4,89.65,0.849,18.86,1.508,92.29,Aggressive
1,392,npc_5,102.31,-0.476,442.65,0.0,25.17,Conservative
1,392,npc_6,95.29,0.03,471.04,0.0,20.3,Conservative
1,392,npc_8,92.55,0.862,112.57,1.596,62.48,Normal
1,392,npc_9,107.82,-0.108,392.64,0.0,26.27,Conservative
1,396,npc_0,101.26,0.561,57.19,0.0,25.03,Conservative
1,396,npc_1,107.98,0.152,319.23,0.0,26.52,Conservative
1,396,npc_10,107.75,0.415,476.69,0.0,27.46,Conservative
1,396,npc_12,107.74,-0.256,283.33,0.0,26.82,Conservative
1,396,npc_13,106.6,-1.065,413.27,0.0,29.51,Conservative
1,396,npc_14,99.95,-0.169,486.31,0.0,22.88,Conservative
1,396,npc_2,99.29,-1.103,431.85,0.0,26.32,Conservative
1,396,npc_3,100.0,0.329,470.4,0.0,23.54,Conservative
1,396,npc_4,89.67,0.048,16.94,1.508,93.04,Aggressive
1,396,npc_5,102.46,0.409,446.02,0.0,24.96,Conservative
1,396,npc_6,95.29,0.015,473.67,0.0,20.24,Conservative
1,396,npc_8,92.46,-0.233,114.87,1.6,59.93,Normal
1,396,npc_9,107.65,-0.478,396.62,0.0,27.66,Conservative
1,400,npc_0,101.02,-0.657,60.33,0.0,25.31,Conservative
1,400,npc_1,107.92,-0.159,323.28,0.0,26.52,Conservative
1,400,npc_10,107.59,-0.46,480.64,0.0,27.56,Conservative
1,400,npc_12,107.61,-0.348,287.32,0.0,27.13,Conservative
1,400,npc_13,107.01,1.132,417.14,0.0,29.97,Conservative
1,400,npc_14,99.87,-0.219,489.43,0.0,23.04,Conservative
1,400,npc_2,99.19,-0.301,434.94,0.0,23.07,Conservative
1,400,npc_3,100.04,0.109,473.54,0.0,22.67,Conservative
1,400,npc_4,80.01,-26.829,15.2,1.508,100.0,Aggressive
1,400,npc_5,102.42,-0.124,449.4,0.0,23.81,Conservative
1,400,npc_6,95.27,-0.052,476.33,0.0,20.38,Conservative
1,400,npc_8,92.37,-0.26,117.25,1.596,60.0,Normal
1,400,npc_9,107.79,0.398,400.63,0.0,27.41,Conservative
1,404,npc_0,101.02,0.001,62.76,0.0,22.68,Conservative
1,404,npc_1,107.75,-0.488,326.45,0.0,27.75,Conservative
1,404,npc_10,107.85,0.745,483.82,0.0,28.83,Conservative
1,404,npc_12,108.0,1.075,290.55,0.574,45.54,Normal
1,404,npc_13,106.78,-0.644,420.21,0.0,27.91,Conservative
1,404,npc_14,100.07,0.569,491.72,0.0,24.53,Conservative
1,404,npc_2,98.89,-0.833,437.14,0.0,25.06,Conservative
1,404,npc_3,99.7,-0.925,475.83,0.0,25.79,Conservative
1,404,npc_4,72.28,-21.455,15.69,1.508,100.0,Aggressive
1,404,npc_5,101.98,-1.203,451.92,0.0,27.92,Conservative
1,404,npc_6,95.68,1.138,478.15,0.0,24.9,Conservative
1,404,npc_8,92.51,0.393,118.72,1.586,60.59,Normal
1,404,npc_9,107.64,-0.421,403.8,0.0,27.43,Conservative
1,408,npc_0,101.09,0.185,64.47,0.574,38.77,Normal
1,408,npc_1,107.68,-0.18,328.82,0.0,26.49,Conservative
1,408,npc_10,107.8,-0.136,486.2,0.0,26.37,Conservative
1,408,npc_12,107.99,-0.023,292.95,0.798,47.29,Normal
1,408,npc_13,106.66,-0.326,422.48,0.0,26.59,Conservative
1,408,npc_14,100.05,-0.055,493.22,0.0,22.46,Conservative
1,408,npc_2,98.81,-0.21,438.51,0.0,22.54,Conservative
1,408,npc_3,100.08,1.056,477.33,0.0,26.48,Conservative
1,408,npc_4,72.92,1.76,17.32,1.508,93.02,Aggressive
1,408,npc_5,102.22,0.673,453.65,0.0,25.91,Conservative
1,408,npc_6,95.62,-0.186,479.15,0.0,21.06,Conservative
1,408,npc_8,92.35,-0.439,119.37,1.568,60.71,Normal
1,408,npc_9,107.63,-0.02,406.16,0.0,25.83,Conservative
1,412,npc_0,101.3,0.6,66.1,0.798,46.49,Normal
1,412,npc_1,107.75,0.194,331.19,0.0,26.58,Conservative
1,412,npc_10,107.89,0.233,488.57,0.0,26.8,Conservative
1,412,npc_12,107.62,-1.02,295.33,0.96,55.42,Normal
1,412,npc_13,106.92,0.728,424.74,0.0,28.32,Conservative
1,412,npc_14,99.75,-0.842,494.72,0.0,25.48,Conservative
1,412,npc_2,98.64,-0.471,439.88,0.0,23.51,Conservative
1,412,npc_3,100.07,-0.05,478.84,0.0,22.45,Conservative
1,412,npc_4,74.45,4.245,18.7,1.508,100.0,Aggressive
1,412,npc_5,101.92,-0.843,455.35,0.0,26.45,Conservative
1,412,npc_6,95.44,-0.481,480.16,0.0,22.17,Conservative
1,412,npc_8,92.15,-0.555,120.03,1.542,61.09,Normal
1,412,npc_9,107.22,-1.159,408.49,0.0,30.18,Conservative
1,416,npc_0,101.05,-0.7,68.54,0.96,51.09,Normal
1,416,npc_1,107.76,0.014,334.37,0.0,25.86,Conservative
1,416,npc_10,107.57,-0.887,491.75,0.0,29.26,Conservative
1,416,npc_12,107.73,0.297,298.52,1.088,55.99,Normal
1,416,npc_13,106.64,-0.795,427.8,0.0,28.45,Conservative
1,416,npc_14,99.8,0.128,497.02,0.0,22.65,Conservative
1,416,npc_2,98.48,-0.438,442.02,0.0,23.31,Conservative
1,416,npc_3,99.87,-0.533,481.13,0.0,24.3,Conservative
1,416,npc_4,69.49,-13.767,19.51,1.508,100.0,Aggressive
1,416,npc_5,101.59,-0.908,457.85,0.0,26.57,Conservative
1,416,npc_6,95.63,0.513,481.98,0.0,22.37,Conservative
1,416,npc_8,92.14,-0.031,121.48,1.508,58.99,Normal
1,416,npc_9,106.89,-0.905,411.59,0.0,29.01,Conservative
1,420,npc_0,100.98,-0.215,70.97,1.088,52.53,Normal
1,420,npc_1,107.88,0.331,337.54,0.0,27.19,Conservative
1,420,npc_10,107.72,0.429,494.92,0.0,27.51,Conservative
1,420,npc_12,107.86,0.356,301.69,1.193,59.08,Normal
1,420,npc_13,107.03,1.104,430.87,0.0,29.87,Conservative
1,420,npc_14,99.88,0.243,499.32,0.0,23.14,Conservative
1,420,npc_2,98.38,-0.301,444.16,0.0,22.71,Conservative
1,420,npc_3,99.94,0.171,483.43,0.0,22.88,Conservative
1,420,npc_4,69.51,0.07,20.63,1.508,78.63,Aggressive
1,420,npc_5,101.62,0.072,460.34,0.0,23.24,Conservative
1,420,npc_6,95.6,-0.074,483.79,0.0,20.6,Conservative
1,420,npc_8,92.47,0.918,122.94,1.466,61.78,Normal
1,420,npc_9,106.84,-0.13,414.64,0.0,25.89,Conservative
1,424,npc_0,101.19,0.6,72.6,1.193,56.96,Normal
1,424,npc_1,107.72,-0.436,339.93,0.0,27.53,Conservative
1,424,npc_10,107.95,0.641,497.31,0.0,28.46,Conservative
1,424,npc_12,108.0,0.39,304.06,1.28,61.61,Normal
1,424,npc_13,106.61,-1.171,433.13,0.0,29.94,Conservative
1,424,npc_14,99.87,-0.037,500.82,0.0,22.31,Conservative
1,424,npc_2,98.25,-0.335,445.46,0.0,22.79,Conservative
1,424,npc_3,99.9,-0.091,484.93,0.0,22.54,Conservative
1,424,npc_4,71.3,4.954,22.39,1.508,95.5,Aggressive
1,424,npc_5,101.61,-0.018,462.02,0.0,23.02,Conservative
1,424,npc_6,95.27,-0.909,484.8,0.0,23.81,Conservative
1,424,npc_8,92.26,-0.583,123.6,1.415,58.98,Normal
1,424,npc_9,106.25,-1.636,416.85,0.0,31.63,Conservative
1,428,npc_0,101.01,-0.512,74.23,1.28,58.86,Normal
1,428,npc_1,107.63,-0.252,342.3,0.0,26.75,Conservative
1,428,npc_10,107.77,-0.511,499.69,0.0,27.86,Conservative
1,428,npc_12,107.93,-0.184,306.44,1.353,62.72,Normal
1,428,npc_13,107.01,1.106,435.41,0.0,29.87,Conservative
1,428,npc_14,100.02,0.413,502.31,0.0,23.88,Conservative
1,428,npc_2,97.97,-0.8,446.75,0.0,24.53,Conservative
1,428,npc_3,99.85,-0.156,486.42,0.0,22.78,Conservative
1,428,npc_4,74.6,9.174,23.84,1.508,94.27,Aggressive
1,428,npc_5,101.16,-1.27,463.68,0.0,27.82,Conservative
1,428,npc_6,95.66,1.063,485.81,0.0,24.59,Conservative
1,428,npc_8,92.44,0.503,124.26,1.353,57.09,Normal
1,428,npc_9,106.0,-0.701,419.03,0.0,27.77,Conservative
1,432,npc_0,101.15,0.386,75.87,1.353,60.37,Normal
1,432,npc_1,107.82,0.523,344.68,0.0,27.92,Conservative
1,432,npc_10,107.67,-0.279,502.05,0.0,26.88,Conservative
1,432,npc_12,107.81,-0.348,308.81,1.415,64.96,Normal
1,432,npc_13,106.78,-0.624,437.68,0.0,27.84,Conservative
1,432,npc_14,99.97,-0.14,503.82,0.0,22.77,Conservative
1,432,npc_2,97.88,-0.239,448.04,0.0,22.25,Conservative
1,432,npc_3,99.84,-0.007,487.93,0.0,22.18,Conservative
1,432,npc_4,77.18,7.158,24.98,1.508,93.27,Aggressive
1,432,npc_5,101.21,0.146,465.33,0.0,23.35,Conservative
1,432,npc_6,95.56,-0.262,486.83,0.0,21.34,Conservative
1,432,npc_8,92.31,-0.359,124.91,1.28,54.51,Normal
1,432,npc_9,105.34,-1.845,421.16,0.0,32.04,Conservative
1,436,npc_0,100.98,-0.462,77.43,1.415,62.24,Normal
1,436,npc_1,107.69,-0.351,346.98,0.0,27.18,Conservative
1,436,npc_10,107.71,0.107,504.43,0.0,26.21,Conservative
1,436,npc_12,107.76,-0.125,311.14,1.466,65.41,Normal
1,436,npc_13,106.7,-0.236,439.96,0.0,26.24,Conservative
1,436,npc_14,99.96,-0.018,505.29,0.0,22.28,Conservative
1,436,npc_2,97.67,-0.588,449.24,0.0,23.55,Conservative
1,436,npc_3,99.68,-0.454,489.38,0.0,23.9,Conservative
1,436,npc_4,79.54,6.571,26.04,1.542,92.42,Aggressive
1,436,npc_5,100.84,-1.035,466.95,0.0,26.73,Conservative
1,436,npc_6,95.39,-0.488,487.79,0.0,22.17,Conservative
1,436,npc_8,92.35,0.101,125.45,1.193,51.16,Normal
1,436,npc_9,105.06,-0.763,423.23,0.0,27.58,Conservative
1,440,npc_0,101.12,0.404,79.07,1.466,63.44,Normal
1,440,npc_1,107.91,0.617,349.36,0.0,28.35,Conservative
1,440,npc_12,107.8,0.111,313.51,1.508,66.27,Normal
1,440,npc_13,106.85,0.43,442.24,0.0,27.09,Conservative
1,440,npc_2,97.16,-1.413,450.46,0.0,26.63,Conservative
1,440,npc_3,101.26,4.392,490.94,0.0,40.35,Normal
1,440,npc_4,82.37,7.844,26.61,1.568,92.58,Aggressive
1,440,npc_5,102.63,4.994,468.65,0.0,43.38,Normal
1,440,npc_6,95.41,0.074,488.78,0.0,20.53,Conservative
1,440,npc_8,92.16,-0.522,126.1,1.088,49.97,Normal
1,440,npc_9,105.58,1.438,425.31,0.0,30.52,Conservative
1,444,npc_0,101.31,0.504,80.77,1.508,64.82,Normal
1,444,npc_1,107.8,-0.309,351.81,0.0,27.06,Conservative
1,444,npc_12,107.72,-0.23,315.93,1.542,66.71,Normal
1,444,npc_13,106.86,0.02,444.51,0.0,25.46,Conservative
1,444,npc_2,97.55,1.084,451.74,0.0,25.48,Conservative
1,444,npc_4,79.44,-8.142,27.04,1.586,90.9,Aggressive
1,444,npc_5,105.38,7.634,470.66,0.0,44.68,Normal
1,444,npc_6,95.4,-0.047,489.84,0.0,20.41,Conservative
1,444,npc_8,92.54,1.063,127.08,1.149,53.92,Normal
1,444,npc_9,107.7,5.886,427.64,0.0,45.78,Normal
1,448,npc_0,100.94,-1.024,82.33,1.542,66.74,Normal
1,448,npc_1,107.64,-0.452,354.09,0.0,27.56,Conservative
1,448,npc_12,107.73,0.023,318.26,1.568,65.88,Normal
1,448,npc_13,106.76,-0.297,446.79,0.0,26.51,Conservative
1,448,npc_2,99.65,5.821,453.03,0.0,42.07,Normal
1,448,npc_4,81.71,6.313,27.87,1.596,90.51,Aggressive
1,448,npc_5,107.63,6.248,472.93,0.0,45.74,Normal
1,448,npc_8,92.12,-1.181,127.54,1.168,54.74,Normal
1,448,npc_9,107.92,0.604,429.97,0.0,28.29,Conservative
1,452,npc_0,101.15,0.597,83.16,1.568,65.13,Normal
1,452,npc_1,107.56,-0.209,355.66,0.0,26.55,Conservative
1,452,npc_12,107.99,0.721,319.85,1.586,68.8,Normal
1,452,npc_13,106.86,0.286,448.26,0.0,26.52,Conservative
1,452,npc_2,102.29,7.352,453.9,0.0,43.25,Normal
1,452,npc_4,84.11,6.673,29.0,1.6,89.84,Aggressive
1,452,npc_8,92.47,0.988,127.4,1.149,53.59,Normal
1,452,npc_9,107.98,0.163,431.55,0.0,26.56,Conservative
1,456,npc_0,101.24,0.237,84.05,1.586,63.72,Normal
1,456,npc_1,107.98,1.163,357.31,0.0,30.56,Conservative
1,456,npc_12,107.91,-0.215,321.47,1.596,66.74,Normal
1,456,npc_13,106.96,0.275,449.74,0.0,26.52,Conservative
1,456,npc_2,105.32,8.401,455.13,0.0,44.65,Normal
1,456,npc_4,86.99,7.994,29.68,1.596,90.03,Aggressive
1,456,npc_8,92.35,-0.337,127.47,1.088,49.31,Normal
1,456,npc_9,107.9,-0.197,433.15,0.0,26.66,Conservative
1,460,npc_0,101.13,-0.295,84.09,1.596,63.91,Normal
1,460,npc_1,107.97,-0.032,358.1,0.0,26.03,Conservative
1,460,npc_12,107.72,-0.526,322.25,1.6,67.89,Normal
1,460,npc_4,89.23,6.238,31.09,1.586,89.14,Aggressive
1,460,npc_8,92.43,0.222,126.53,1.193,51.68,Normal
1,460,npc_9,107.66,-0.681,433.93,0.0,28.48,Conservative
1,464,npc_0,101.19,0.153,84.12,1.6,63.37,Normal
1,464,npc_1,107.72,-0.702,358.89,0.0,28.59,Conservative
1,464,npc_12,107.95,0.637,323.03,1.596,68.45,Normal
1,464,npc_4,89.69,1.253,32.34,1.568,72.87,Aggressive
1,464,npc_8,92.41,-0.05,125.6,1.28,53.31,Normal
1,464,npc_9,107.7,0.102,434.71,0.0,26.18,Conservative
1,468,npc_0,101.04,-0.404,83.37,1.596,64.3,Normal
1,468,npc_1,107.87,0.433,358.86,0.0,27.59,Conservative
